timestamp,tradeType,price,available_amount,min_single_trans,max_single_trans,payment_methods,nickName
2025-10-28T03:49:45.305929+00:00,BUY,1478.3,4691.78,50000.0,6922014.0,"Lemon Cash, Mercadopago, Uala, Banco Brubank, Bank Transfer (Argentina)",Unknow-
2025-10-28T03:49:45.305938+00:00,BUY,1478.55,551.82,25000.0,814264.0,"Mercadopago, Naranja X, Lemon Cash",bancodehierro
2025-10-28T03:49:45.305946+00:00,BUY,1478.8,29.37,30000.0,43362.0,"Mercadopago, Lemon Cash, Uala, Banco Brubank, Naranja X",TheCryptoTrade 
2025-10-28T03:49:45.305953+00:00,BUY,1479.0,150.88,15000.0,222706.0,Fiwind,Gasti96
2025-10-28T03:49:45.305961+00:00,BUY,1479.0,29.03,10000.0,42866.0,"Uala, Prex, Lemon Cash, Belo app, Mercadopago",Fabri-Futuro
2025-10-28T03:49:45.305969+00:00,BUY,1479.0,519.0,20000.0,766068.0,"Uala, Mercadopago, Naranja X",LuliFinanzas
2025-10-28T03:49:45.305977+00:00,BUY,1480.0,101.0,99999.0,100000.0,"Mercadopago, Banco Brubank",pablobtc
2025-10-28T03:49:45.305985+00:00,BUY,1480.9,110.0,140000.0,162638.0,"Uala, Banco Brubank, Lemon Cash, Mercadopago",Lillaucrypto
2025-10-28T03:49:45.305993+00:00,BUY,1481.39,1946.97,300000.0,2879614.0,"Mercadopago, Lemon Cash",cryptoeys
2025-10-28T03:49:45.306001+00:00,BUY,1481.4,203.22,80000.0,300629.0,"Mercadopago, Lemon Cash",facu99
2025-10-28T03:49:45.306008+00:00,BUY,1481.45,1314.47,100000.0,1944599.0,Naranja X,Supercrypto23
2025-10-28T03:49:45.306015+00:00,BUY,1481.5,80000.0,4000000.0,19600000.0,"Lemon Cash, Mercadopago, Naranja X",Eternal_Crypto
2025-10-28T03:54:45.896008+00:00,SELL,1472.5,640.5,100000.0,943136.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",LokiiCryptoExchange
2025-10-28T03:54:45.896050+00:00,SELL,1472.11,2921.55,500000.0,4300842.0,"Uala, Lemon Cash, Mercadopago, Bank Transfer (Argentina), Naranja X",Ivan_33
2025-10-28T03:54:45.896061+00:00,SELL,1472.11,564.19,250000.0,830549.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",cbacrypt
2025-10-28T03:54:45.896069+00:00,SELL,1472.01,1051.01,80000.0,1547097.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",VALCRIPT
2025-10-28T03:54:45.896077+00:00,SELL,1472.01,690.0,200000.0,1015686.0,Mercadopago,AsDeBitcoin
2025-10-28T03:54:45.896085+00:00,SELL,1472.0,12667.67,1000000.0,18646810.0,Lemon Cash,WaveFx
2025-10-28T03:54:45.896093+00:00,SELL,1472.0,305.47,25000.0,228731.0,"Uala, Fiwind, Prex, Bank Transfer, Mercadopago",Gasti96
2025-10-28T03:54:45.896101+00:00,SELL,1472.0,1939.58,100000.0,2855061.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T03:54:45.896109+00:00,SELL,1471.65,1219.28,200000.0,1794353.0,Naranja X,Supercrypto23
2025-10-28T03:54:45.896117+00:00,SELL,1471.1,2000.0,200000.0,2942200.0,"Banco Santander Argentina, BBVA, Banco Brubank, Belo app, Bank Transfer (Argentina)",la-pitu
2025-10-28T03:54:45.896125+00:00,SELL,1471.1,100.0,15000.0,147110.0,"Naranja X, Fiwind, Bank Transfer (Argentina), Mercadopago, Banco Brubank",NoGarSA
2025-10-28T03:54:45.896133+00:00,SELL,1471.0,515.5,300000.0,750000.0,Bank Transfer (Argentina),Ivanmcrim
2025-10-28T03:54:45.896141+00:00,SELL,1470.7,783.2,200000.0,1151852.0,"Lemon Cash, Mercadopago, Banco Brubank, Bank Transfer (Argentina), Uala",CORDOBA-cripto
2025-10-28T03:54:45.896149+00:00,SELL,1470.5,500.0,95000.0,735250.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Uala, Banco Brubank",Cryptomerida
2025-10-28T03:54:45.896157+00:00,SELL,1470.5,300.0,8000.0,441150.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Prex",Clavijo_mp
2025-10-28T03:54:45.896164+00:00,SELL,1470.1,100.0,8000.0,147010.0,"Bank Transfer (Argentina), Naranja X, Mercadopago, Lemon Cash, Banco Brubank",Milycrypto_21
2025-10-28T03:54:45.896172+00:00,SELL,1470.05,1100.0,500000.0,1617055.0,"Banco Brubank, Lemon Cash, Mercadopago, Uala, Bank Transfer (Argentina)",monji_an10
2025-10-28T03:54:45.896180+00:00,SELL,1470.0,180.0,194920.0,194925.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Uala",_Donald-Trump_
2025-10-28T03:54:45.896188+00:00,SELL,1470.0,5873.48,100000.0,8634000.0,"Naranja X, Uala, Mercadopago",chicobusiness
2025-10-28T03:54:45.896196+00:00,SELL,1470.0,400.0,500000.0,588000.0,"Mercadopago, Lemon Cash, Belo app, Banco Brubank, Uala",KEVINENVIO24
2025-10-28T03:54:46.334365+00:00,BUY,1476.0,445.1,150000.0,655656.0,"Banco Brubank, Naranja X",Zar-Krypto Commerce
2025-10-28T03:54:46.334400+00:00,BUY,1476.5,728.52,250000.0,1073512.0,"Naranja X, Mercadopago",FRivero10
2025-10-28T03:54:46.334410+00:00,BUY,1477.5,300.0,8000.0,442365.0,"Uala, Mercadopago, Lemon Cash, Naranja X",Clavijo_mp
2025-10-28T03:54:46.334418+00:00,BUY,1477.98,1703.34,20000.0,2512477.0,Lemon Cash,tamacripto
2025-10-28T03:54:46.334425+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T03:54:46.334433+00:00,BUY,1478.0,469.85,7840.0,693052.0,BBVA,HijosdeAbraham
2025-10-28T03:54:46.334441+00:00,BUY,1478.3,4691.78,50000.0,6922014.0,"Lemon Cash, Mercadopago, Uala, Banco Brubank, Bank Transfer (Argentina)",Unknow-
2025-10-28T03:54:46.334449+00:00,BUY,1478.55,551.82,25000.0,814264.0,"Mercadopago, Naranja X, Lemon Cash",bancodehierro
2025-10-28T03:54:46.334457+00:00,BUY,1479.0,150.88,15000.0,222706.0,Fiwind,Gasti96
2025-10-28T03:54:46.334465+00:00,BUY,1479.0,29.03,10000.0,42866.0,"Uala, Prex, Lemon Cash, Belo app, Mercadopago",Fabri-Futuro
2025-10-28T03:54:46.334473+00:00,BUY,1479.0,519.0,20000.0,766068.0,"Uala, Mercadopago, Naranja X",LuliFinanzas
2025-10-28T03:54:46.334481+00:00,BUY,1480.0,101.0,99999.0,100000.0,"Mercadopago, Banco Brubank",pablobtc
2025-10-28T03:54:46.334488+00:00,BUY,1481.39,1943.26,300000.0,2874127.0,Lemon Cash,cryptoeys
2025-10-28T03:54:46.334496+00:00,BUY,1481.4,203.22,80000.0,300629.0,"Mercadopago, Lemon Cash",facu99
2025-10-28T03:54:46.334503+00:00,BUY,1481.45,1314.47,100000.0,1944599.0,Naranja X,Supercrypto23
2025-10-28T03:54:46.334510+00:00,BUY,1481.5,80000.0,4000000.0,19600000.0,"Lemon Cash, Mercadopago, Naranja X",Eternal_Crypto
2025-10-28T03:54:46.334518+00:00,BUY,1481.73,2094.63,300000.0,3098718.0,"Uala, Lemon Cash, Banco Brubank, Mercadopago, Bank Transfer (Argentina)",Littlex
2025-10-28T03:54:46.334527+00:00,BUY,1483.0,3447.1,800000.0,3000000.0,"Mercadopago, Banco Brubank, Lemon Cash, Bank Transfer (Argentina), Naranja X",seba-usd
2025-10-28T03:54:46.334534+00:00,BUY,1483.45,189.72,50100.0,280990.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Banco Brubank, Naranja X",-CryptoMosh-
2025-10-28T03:54:46.334542+00:00,BUY,1483.48,949.63,150000.0,1406506.0,Lemon Cash,cbacrypt
2025-10-28T03:59:46.966581+00:00,SELL,1472.5,559.58,100000.0,823981.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",LokiiCryptoExchange
2025-10-28T03:59:46.966697+00:00,SELL,1472.12,419.04,100000.0,616877.0,"Naranja X, Uala, Banco Brubank, Mercadopago, Lemon Cash",TheCryptoTrade 
2025-10-28T03:59:46.966715+00:00,SELL,1472.11,2921.55,500000.0,4300842.0,"Uala, Lemon Cash, Mercadopago, Bank Transfer (Argentina), Naranja X",Ivan_33
2025-10-28T03:59:46.966800+00:00,SELL,1472.11,335.64,250000.0,494099.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",cbacrypt
2025-10-28T03:59:46.966816+00:00,SELL,1472.02,1219.69,100000.0,1795408.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T03:59:46.966840+00:00,SELL,1472.01,961.04,80000.0,1414660.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",VALCRIPT
2025-10-28T03:59:46.966864+00:00,SELL,1472.01,690.0,200000.0,1015686.0,Mercadopago,AsDeBitcoin
2025-10-28T03:59:46.966873+00:00,SELL,1472.0,12667.67,1000000.0,18646810.0,Lemon Cash,WaveFx
2025-10-28T03:59:46.966887+00:00,SELL,1472.0,305.47,25000.0,228731.0,"Uala, Fiwind, Prex, Bank Transfer, Mercadopago",Gasti96
2025-10-28T03:59:46.966895+00:00,SELL,1471.65,1219.28,200000.0,1794353.0,Naranja X,Supercrypto23
2025-10-28T03:59:46.966904+00:00,SELL,1471.1,100.0,15000.0,147110.0,"Naranja X, Fiwind, Bank Transfer (Argentina), Mercadopago, Banco Brubank",NoGarSA
2025-10-28T03:59:46.966911+00:00,SELL,1471.0,515.5,300000.0,750000.0,Bank Transfer (Argentina),Ivanmcrim
2025-10-28T03:59:46.966919+00:00,SELL,1470.7,783.2,200000.0,1151852.0,"Lemon Cash, Mercadopago, Banco Brubank, Bank Transfer (Argentina), Uala",CORDOBA-cripto
2025-10-28T03:59:46.966928+00:00,SELL,1470.55,210.0,8000.0,308815.0,"Bank Transfer (Argentina), Naranja X, Mercadopago, Lemon Cash, Banco Brubank",Milycrypto_21
2025-10-28T03:59:46.966942+00:00,SELL,1470.5,500.0,95000.0,735250.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Uala, Banco Brubank",Cryptomerida
2025-10-28T03:59:46.966951+00:00,SELL,1470.5,300.0,8000.0,441150.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Prex",Clavijo_mp
2025-10-28T03:59:46.966965+00:00,SELL,1470.05,1100.0,500000.0,1617055.0,"Banco Brubank, Lemon Cash, Mercadopago, Uala, Bank Transfer (Argentina)",monji_an10
2025-10-28T03:59:46.966979+00:00,SELL,1470.0,180.0,194920.0,194925.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Uala",_Donald-Trump_
2025-10-28T03:59:46.966988+00:00,SELL,1470.0,5873.48,100000.0,8634000.0,"Naranja X, Uala, Mercadopago",chicobusiness
2025-10-28T03:59:46.966997+00:00,SELL,1470.0,400.0,500000.0,588000.0,"Mercadopago, Lemon Cash, Belo app, Banco Brubank, Uala",KEVINENVIO24
2025-10-28T03:59:47.466290+00:00,BUY,1475.0,445.1,150000.0,655212.0,"Banco Brubank, Naranja X",Zar-Krypto Commerce
2025-10-28T03:59:47.466330+00:00,BUY,1476.5,728.52,250000.0,1073512.0,"Naranja X, Mercadopago",FRivero10
2025-10-28T03:59:47.466339+00:00,BUY,1477.5,300.0,8000.0,442365.0,"Uala, Mercadopago, Lemon Cash, Naranja X",Clavijo_mp
2025-10-28T03:59:47.466348+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T03:59:47.466355+00:00,BUY,1478.0,469.85,7840.0,693052.0,BBVA,HijosdeAbraham
2025-10-28T03:59:47.466363+00:00,BUY,1478.29,393.99,50000.0,400000.0,"Mercadopago, Banco Brubank, Lemon Cash",DelPlata_Cripto
2025-10-28T03:59:47.466372+00:00,BUY,1478.3,4691.78,50000.0,6922014.0,"Lemon Cash, Mercadopago, Uala, Banco Brubank, Bank Transfer (Argentina)",Unknow-
2025-10-28T03:59:47.466381+00:00,BUY,1478.55,551.82,25000.0,814264.0,"Mercadopago, Naranja X, Lemon Cash",bancodehierro
2025-10-28T03:59:47.466388+00:00,BUY,1478.98,1100.0,300000.0,1623630.0,"Uala, Lemon Cash, Mercadopago",monji_an10
2025-10-28T03:59:47.466396+00:00,BUY,1479.0,150.88,15000.0,222706.0,Fiwind,Gasti96
2025-10-28T03:59:47.466404+00:00,BUY,1479.0,29.03,10000.0,42866.0,"Uala, Prex, Lemon Cash, Belo app, Mercadopago",Fabri-Futuro
2025-10-28T03:59:47.466412+00:00,BUY,1479.0,519.0,20000.0,766068.0,"Uala, Mercadopago, Naranja X",LuliFinanzas
2025-10-28T03:59:47.466420+00:00,BUY,1480.0,101.0,99999.0,100000.0,"Mercadopago, Banco Brubank",pablobtc
2025-10-28T03:59:47.466428+00:00,BUY,1481.4,736.69,80000.0,1089806.0,"Mercadopago, Lemon Cash",facu99
2025-10-28T03:59:47.466435+00:00,BUY,1481.45,1314.47,100000.0,1944599.0,"Naranja X, Prex",Supercrypto23
2025-10-28T03:59:47.466443+00:00,BUY,1481.5,80000.0,4000000.0,19600000.0,"Lemon Cash, Mercadopago, Naranja X",Eternal_Crypto
2025-10-28T03:59:47.466451+00:00,BUY,1481.73,2432.6,300000.0,3598698.0,"Uala, Lemon Cash, Banco Brubank, Mercadopago, Bank Transfer (Argentina)",Littlex
2025-10-28T03:59:47.466459+00:00,BUY,1482.99,1605.2,300000.0,2376692.0,Lemon Cash,cryptoeys
2025-10-28T03:59:47.466479+00:00,BUY,1483.0,3447.1,800000.0,3000000.0,"Mercadopago, Banco Brubank, Lemon Cash, Bank Transfer (Argentina), Naranja X",seba-usd
2025-10-28T03:59:47.466487+00:00,BUY,1483.4,160.48,200000.0,237675.0,"Lemon Cash, Mercadopago",hola_NORMAL
2025-10-28T04:04:48.002426+00:00,SELL,1472.5,630.0,100000.0,927675.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",LokiiCryptoExchange
2025-10-28T04:04:48.002466+00:00,SELL,1472.11,2921.55,500000.0,4300842.0,"Uala, Lemon Cash, Mercadopago, Bank Transfer (Argentina), Naranja X",Ivan_33
2025-10-28T04:04:48.002476+00:00,SELL,1472.02,2554.0,100000.0,3759539.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T04:04:48.002485+00:00,SELL,1472.01,536.09,80000.0,789129.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",VALCRIPT
2025-10-28T04:04:48.002493+00:00,SELL,1472.0,12667.67,1000000.0,18646810.0,Lemon Cash,WaveFx
2025-10-28T04:04:48.002501+00:00,SELL,1472.0,305.47,25000.0,228731.0,"Uala, Fiwind, Prex, Bank Transfer, Mercadopago",Gasti96
2025-10-28T04:04:48.002509+00:00,SELL,1471.7,255.0,50000.0,375283.0,"Banco Brubank, Naranja X, Mercadopago, Lemon Cash, Bank Transfer (Argentina)",Monica P2P
2025-10-28T04:04:48.002517+00:00,SELL,1471.66,690.0,200000.0,1015445.0,Mercadopago,AsDeBitcoin
2025-10-28T04:04:48.002524+00:00,SELL,1471.65,1219.28,200000.0,1794353.0,Naranja X,Supercrypto23
2025-10-28T04:04:48.002532+00:00,SELL,1471.1,100.0,15000.0,147110.0,"Naranja X, Fiwind, Bank Transfer (Argentina), Mercadopago, Banco Brubank",NoGarSA
2025-10-28T04:04:48.002539+00:00,SELL,1471.0,515.5,300000.0,750000.0,Bank Transfer (Argentina),Ivanmcrim
2025-10-28T04:04:48.002547+00:00,SELL,1470.55,210.0,8000.0,308815.0,"Bank Transfer (Argentina), Naranja X, Mercadopago, Lemon Cash, Banco Brubank",Milycrypto_21
2025-10-28T04:04:48.002555+00:00,SELL,1470.5,500.0,95000.0,735250.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Uala, Banco Brubank",Cryptomerida
2025-10-28T04:04:48.002563+00:00,SELL,1470.5,300.0,8000.0,441150.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Prex",Clavijo_mp
2025-10-28T04:04:48.002572+00:00,SELL,1470.05,1100.0,500000.0,1617055.0,"Banco Brubank, Lemon Cash, Mercadopago, Uala, Bank Transfer (Argentina)",monji_an10
2025-10-28T04:04:48.002580+00:00,SELL,1470.0,180.0,194920.0,194925.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Uala",_Donald-Trump_
2025-10-28T04:04:48.002588+00:00,SELL,1470.0,5873.48,100000.0,8634000.0,"Naranja X, Uala, Mercadopago",chicobusiness
2025-10-28T04:04:48.002596+00:00,SELL,1470.0,400.0,500000.0,588000.0,"Mercadopago, Lemon Cash, Belo app, Banco Brubank, Uala",KEVINENVIO24
2025-10-28T04:04:48.002605+00:00,SELL,1469.99,362.0,150000.0,532136.0,"Naranja X, Mercadopago, Lemon Cash",CriptoPuente
2025-10-28T04:04:48.002614+00:00,SELL,1469.69,3694.44,100000.0,1000000.0,"Banco Brubank, Bank Transfer (Argentina), Mercadopago, Lemon Cash, Naranja X",EMILIO1997
2025-10-28T04:04:48.537529+00:00,BUY,1475.0,309.24,150000.0,455218.0,"Banco Brubank, Naranja X",Zar-Krypto Commerce
2025-10-28T04:04:48.537568+00:00,BUY,1476.5,728.52,250000.0,1073512.0,"Naranja X, Mercadopago",FRivero10
2025-10-28T04:04:48.537596+00:00,BUY,1477.5,279.26,8000.0,411783.0,"Uala, Mercadopago, Lemon Cash, Naranja X",Clavijo_mp
2025-10-28T04:04:48.537604+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T04:04:48.537612+00:00,BUY,1478.0,469.85,7840.0,693052.0,BBVA,HijosdeAbraham
2025-10-28T04:04:48.537619+00:00,BUY,1478.29,393.99,50000.0,400000.0,"Mercadopago, Banco Brubank, Lemon Cash",DelPlata_Cripto
2025-10-28T04:04:48.537627+00:00,BUY,1478.55,551.82,25000.0,814264.0,"Mercadopago, Naranja X, Lemon Cash",bancodehierro
2025-10-28T04:04:48.537635+00:00,BUY,1478.8,439.18,30000.0,648421.0,"Mercadopago, Lemon Cash, Uala, Banco Brubank, Naranja X",TheCryptoTrade 
2025-10-28T04:04:48.537644+00:00,BUY,1478.98,1100.0,300000.0,1623630.0,"Uala, Lemon Cash, Mercadopago",monji_an10
2025-10-28T04:04:48.537652+00:00,BUY,1479.0,150.88,15000.0,222706.0,Fiwind,Gasti96
2025-10-28T04:04:48.537660+00:00,BUY,1479.0,29.03,10000.0,42866.0,"Uala, Prex, Lemon Cash, Belo app, Mercadopago",Fabri-Futuro
2025-10-28T04:04:48.537667+00:00,BUY,1480.0,101.0,99999.0,100000.0,"Mercadopago, Banco Brubank",pablobtc
2025-10-28T04:04:48.537676+00:00,BUY,1481.0,4691.78,50000.0,6934656.0,"Lemon Cash, Mercadopago, Uala, Banco Brubank, Bank Transfer (Argentina)",Unknow-
2025-10-28T04:04:48.537684+00:00,BUY,1481.4,669.1,50000.0,989818.0,Lemon Cash,facu99
2025-10-28T04:04:48.537691+00:00,BUY,1481.45,1189.43,100000.0,1759617.0,"Naranja X, Prex",Supercrypto23
2025-10-28T04:04:48.537699+00:00,BUY,1481.5,77297.35,4000000.0,19600000.0,"Lemon Cash, Mercadopago, Naranja X",Eternal_Crypto
2025-10-28T04:04:48.537707+00:00,BUY,1481.73,1319.46,300000.0,1951960.0,"Uala, Lemon Cash, Banco Brubank, Mercadopago, Bank Transfer (Argentina)",Littlex
2025-10-28T04:04:48.537715+00:00,BUY,1482.96,1943.26,300000.0,2877173.0,Lemon Cash,cryptoeys
2025-10-28T04:04:48.537723+00:00,BUY,1482.97,2411.32,100000.0,3570915.0,"Mercadopago, Banco Brubank",Jossss18
2025-10-28T04:04:48.537731+00:00,BUY,1483.0,3447.1,800000.0,3000000.0,"Mercadopago, Banco Brubank, Lemon Cash, Bank Transfer (Argentina), Naranja X",seba-usd
2025-10-28T04:09:49.129630+00:00,SELL,1472.5,630.0,100000.0,927675.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",LokiiCryptoExchange
2025-10-28T04:09:49.129686+00:00,SELL,1472.11,2921.55,500000.0,4300842.0,"Uala, Lemon Cash, Mercadopago, Bank Transfer (Argentina), Naranja X",Ivan_33
2025-10-28T04:09:49.129698+00:00,SELL,1472.02,1053.37,100000.0,1550581.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T04:09:49.129707+00:00,SELL,1472.01,536.09,80000.0,789129.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",VALCRIPT
2025-10-28T04:09:49.129715+00:00,SELL,1472.0,11262.72,1000000.0,16578723.0,Lemon Cash,WaveFx
2025-10-28T04:09:49.129723+00:00,SELL,1472.0,305.47,25000.0,228731.0,"Uala, Fiwind, Prex, Bank Transfer, Mercadopago",Gasti96
2025-10-28T04:09:49.129732+00:00,SELL,1471.7,252.0,50000.0,370868.0,"Banco Brubank, Naranja X, Mercadopago, Lemon Cash, Bank Transfer (Argentina)",Monica P2P
2025-10-28T04:09:49.129740+00:00,SELL,1471.66,690.0,200000.0,1015445.0,Mercadopago,AsDeBitcoin
2025-10-28T04:09:49.129748+00:00,SELL,1471.65,1219.28,200000.0,1794353.0,Naranja X,Supercrypto23
2025-10-28T04:09:49.129755+00:00,SELL,1471.1,100.0,15000.0,147110.0,"Naranja X, Fiwind, Bank Transfer (Argentina), Mercadopago, Banco Brubank",NoGarSA
2025-10-28T04:09:49.129762+00:00,SELL,1471.0,515.5,300000.0,750000.0,Bank Transfer (Argentina),Ivanmcrim
2025-10-28T04:09:49.129770+00:00,SELL,1470.55,210.0,8000.0,308815.0,"Bank Transfer (Argentina), Naranja X, Mercadopago, Lemon Cash, Banco Brubank",Milycrypto_21
2025-10-28T04:09:49.129778+00:00,SELL,1470.5,500.0,95000.0,735250.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Uala, Banco Brubank",Cryptomerida
2025-10-28T04:09:49.129786+00:00,SELL,1470.5,300.0,8000.0,441150.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Prex",Clavijo_mp
2025-10-28T04:09:49.129794+00:00,SELL,1470.05,1100.0,500000.0,1617055.0,"Banco Brubank, Lemon Cash, Mercadopago, Uala, Bank Transfer (Argentina)",monji_an10
2025-10-28T04:09:49.129802+00:00,SELL,1470.0,180.0,194920.0,194925.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Uala",_Donald-Trump_
2025-10-28T04:09:49.129811+00:00,SELL,1470.0,5873.48,100000.0,8634000.0,"Naranja X, Uala, Mercadopago",chicobusiness
2025-10-28T04:09:49.129820+00:00,SELL,1470.0,400.0,500000.0,588000.0,"Mercadopago, Lemon Cash, Belo app, Banco Brubank, Uala",KEVINENVIO24
2025-10-28T04:09:49.129828+00:00,SELL,1469.99,362.0,150000.0,532136.0,"Naranja X, Mercadopago, Lemon Cash",CriptoPuente
2025-10-28T04:09:49.129836+00:00,SELL,1469.69,3694.44,100000.0,1000000.0,"Banco Brubank, Bank Transfer (Argentina), Mercadopago, Lemon Cash, Naranja X",EMILIO1997
2025-10-28T04:09:49.560108+00:00,BUY,1476.5,728.52,250000.0,1073512.0,"Naranja X, Mercadopago",FRivero10
2025-10-28T04:09:49.560151+00:00,BUY,1477.5,279.26,8000.0,411783.0,"Uala, Mercadopago, Lemon Cash, Naranja X",Clavijo_mp
2025-10-28T04:09:49.560161+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T04:09:49.560169+00:00,BUY,1478.0,469.85,7840.0,693052.0,BBVA,HijosdeAbraham
2025-10-28T04:09:49.560177+00:00,BUY,1478.29,393.99,50000.0,400000.0,"Mercadopago, Banco Brubank, Lemon Cash",DelPlata_Cripto
2025-10-28T04:09:49.560185+00:00,BUY,1478.55,551.82,25000.0,814264.0,"Mercadopago, Naranja X, Lemon Cash",bancodehierro
2025-10-28T04:09:49.560194+00:00,BUY,1478.8,335.56,30000.0,495433.0,"Mercadopago, Lemon Cash, Uala, Banco Brubank, Naranja X",TheCryptoTrade 
2025-10-28T04:09:49.560202+00:00,BUY,1478.98,1100.0,300000.0,1623630.0,"Uala, Lemon Cash, Mercadopago",monji_an10
2025-10-28T04:09:49.560209+00:00,BUY,1479.0,150.88,15000.0,222706.0,Fiwind,Gasti96
2025-10-28T04:09:49.560217+00:00,BUY,1479.0,29.03,10000.0,42866.0,"Uala, Prex, Lemon Cash, Belo app, Mercadopago",Fabri-Futuro
2025-10-28T04:09:49.560225+00:00,BUY,1480.0,101.0,99999.0,100000.0,"Mercadopago, Banco Brubank",pablobtc
2025-10-28T04:09:49.560233+00:00,BUY,1481.0,4691.78,50000.0,6934656.0,"Lemon Cash, Mercadopago, Uala, Banco Brubank, Bank Transfer (Argentina)",Unknow-
2025-10-28T04:09:49.560242+00:00,BUY,1481.25,791.98,100000.0,900000.0,"Banco Brubank, Mercadopago, Lemon Cash, Naranja X, Bank Transfer (Argentina)",FondoSeguro
2025-10-28T04:09:49.560250+00:00,BUY,1481.4,635.31,50000.0,939832.0,Lemon Cash,facu99
2025-10-28T04:09:49.560257+00:00,BUY,1481.45,1090.42,100000.0,1613144.0,"Naranja X, Prex",Supercrypto23
2025-10-28T04:09:49.560264+00:00,BUY,1481.5,77297.35,4000000.0,19600000.0,"Lemon Cash, Mercadopago, Naranja X",Eternal_Crypto
2025-10-28T04:09:49.560273+00:00,BUY,1481.73,508.31,300000.0,751975.0,"Uala, Lemon Cash, Banco Brubank, Mercadopago, Bank Transfer (Argentina)",Littlex
2025-10-28T04:09:49.560281+00:00,BUY,1482.96,2247.5,300000.0,3327628.0,Lemon Cash,cryptoeys
2025-10-28T04:09:49.560288+00:00,BUY,1482.97,2411.32,100000.0,3570915.0,"Mercadopago, Banco Brubank",Jossss18
2025-10-28T04:09:49.560296+00:00,BUY,1483.0,3447.1,800000.0,3000000.0,"Mercadopago, Banco Brubank, Lemon Cash, Bank Transfer (Argentina), Naranja X",seba-usd
2025-10-28T04:14:50.188269+00:00,SELL,1472.5,630.0,100000.0,927675.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",LokiiCryptoExchange
2025-10-28T04:14:50.188309+00:00,SELL,1472.11,2921.55,500000.0,4300842.0,"Uala, Lemon Cash, Mercadopago, Bank Transfer (Argentina), Naranja X",Ivan_33
2025-10-28T04:14:50.188320+00:00,SELL,1472.02,162.05,100000.0,238540.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T04:14:50.188328+00:00,SELL,1472.01,368.63,80000.0,542627.0,"Banco Brubank, Lemon Cash, Mercadopago, Naranja X, Bank Transfer",VALCRIPT
2025-10-28T04:14:50.188339+00:00,SELL,1472.0,11262.72,1000000.0,16578723.0,Lemon Cash,WaveFx
2025-10-28T04:14:50.188348+00:00,SELL,1471.7,154.25,50000.0,227009.0,"Banco Brubank, Naranja X, Mercadopago, Lemon Cash, Bank Transfer (Argentina)",Monica P2P
2025-10-28T04:14:50.188355+00:00,SELL,1471.65,869.33,200000.0,1279349.0,Naranja X,Supercrypto23
